Unnamed: 0,date,content,id,user,replyCount,retweetCount,likeCount,quoteCount,coordinates,place,hashtags,followers,friends,ijoy,clean_tweet,clean_stems,emoji_meanings
52653,2019-10-04T15:48:29+00:00,"@KaylaBraxtonWWE You were in a dream, seems like you either fall in love or be satisfied in your career.",1180147687712313346,Dwaun Marshall,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,84,470,0,kaylabraxtonwwe dream seems like either fall love satisfied career,kaylabraxtonww you wer in a dream seem lik you either fall in lov or be satisfied in your career,[]
441015,2019-10-30T18:31:29+00:00,@homesweethomo Flick is a gay icon,1189610794578841602,#вʟм,1,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,178,398,0,homesweethomo flick gay icon,homesweethomo flick is a gay icon,[]
413700,2019-10-28T14:46:40+00:00,"@bearstown19 I'm not originally from here I'm from upstate New York, but I adopted the Bears in 1995, although I'm a Yankee fan I root for this White Sox out here, so you and I have those two things together in common. You hate the fact that I'm a big New York Knicks fan.  Ali, still my hero",1188829441713168390,james d walton,2,0,1,0,"[-87.805698, 41.8650062]","Oak Park, IL",0,375,258,0,bearstown19 im originally im upstate new york adopted bears 1995 although im yankee fan root white sox two things together common hate fact im big new york knicks fan ali still hero,bearstown19 im not originally from her im from upstat new york but i adopted the bear in 1995 although im a yanke fan i root for thi whit sox out her so you and i hav thos two thing together in common you hat the fact that im a big new york knick fan ali still my hero,[]
48412,2019-10-04T20:50:10+00:00,@bcbreakaway On the bed. @nbowa @AkitagamiOtter,1180223608297312256,Huscoon,2,0,2,0,"[-87.9691933, 41.8477693]","Elmhurst, IL",0,7488,887,0,bcbreakaway bed nbowa akitagamiotter,bcbreakaway on the bed nbowa akitagamiotter,[]
242514,2019-10-17T17:22:47+00:00,I ignored the lil smell cause you was my girlfriend 🤦🏽💔,1184882460934496260,Tre Hefner⛄️,0,0,0,1,"[-87.940033, 41.644102]","Chicago, IL",0,1423,1375,0,ignored lil smell cause girlfriend 🤦🏽💔,i ignored the lil smell caus you was my girlfriend 🤦🏽💔,"['person_facepalming_medium_skin_tone', 'broken_heart']"
202994,2019-10-14T03:06:58+00:00,"Here’s a song for you… Remember Me by Jacob Latimore
https://t.co/17abDyS029",1183579924973707265,You Don't Know Me,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,857,1886,0,’ song you… remember jacob latimore,her ’ s a song for you… remember me by jacob latimor,[]
322757,2019-10-22T12:07:54+00:00,@nerdnursern Was it Oh hai Mark?,1186615157763559424,| REZO | chibithûn,2,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,3554,2671,0,nerdnursern oh hai mark,nerdnursern was it oh hai mark,[]
442454,2019-10-30T16:53:53+00:00,I been shooting visuals since 2013. We going into 2020 &amp; I’m still not where I want to be at 💯,1189586230276689920,Laka,2,4,22,2,"[-87.940033, 41.644102]","Chicago, IL",0,23277,192,0,shooting visuals since 2013 going 2020 amp ’ still want 💯,i been shoot visual sinc 2013 we go into 2020 amp i ’ m still not wher i want to be at 💯,['hundred_points']
183231,2019-10-13T17:03:24+00:00,"@walkonredshirts Issue, IMO, is way too many playoff teams. P5 only should be capped at 6 (5 champs, 1 at-large), at absolute most. 3 at-large would totally reduce the intensity of late season games.
CFB has the best regular season by far. Why the hell are people not committed to protecting it?",1183428030900985857,Ben Weinberg,1,0,1,0,"[-87.733451, 42.0191507]","Evanston, IL",0,465,977,0,walkonredshirts issue imo way many playoff teams p5 capped 6 5 champs 1 atlarge absolute 3 atlarge would totally reduce intensity late season gamescfb best regular season far hell people committed protecting,walkonredshirt issu imo is way too many playoff team p5 only should be capped at 6 5 champ 1 atlarg at absolut most 3 atlarg would totally reduc the intensity of lat season gamescfb has the best regular season by far why the hell are peopl not committed to protect it,[]
267479,2019-10-18T00:49:01+00:00,will Texas toast make me Texas thicc?,1184994759590514688,Pootie Tang,1,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,1010,1495,0,texas toast make texas thicc,will texa toast mak me texa thicc,[]
283698,2019-10-20T23:15:08+00:00,Chargers gonna ... charge,1186058296735780865,Nick Frazier #BLM,0,1,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,1077,1071,0,chargers gon na charge,charger gon na charg,[]
251804,2019-10-17T00:47:54+00:00,Today was 📷 and 🎥 day for us! Shoutout to @Stevewphoto and @AustinHansenTV for their time and exceptional work! #OnwardLU https://t.co/n9wcPchwy9,1184632092090601474,Loyola Men's Basketball,0,4,46,1,"[-87.940033, 41.644102]","Chicago, IL",['OnwardLU'],33011,228,0,today 📷 🎥 day us shoutout stevewphoto austinhansentv time exceptional work onwardlu,today was 📷 and 🎥 day for us shoutout to stevewphoto and austinhansentv for their tim and exceptional work onwardlu,"['camera', 'movie_camera']"
435397,2019-10-29T00:50:12+00:00,@MsBondsd735 A7: I think our Safety Patrol and Student Council give our Ss a great opportunity to be leaders and be a voice for other Ss! #LearnLAP,1188981323089743873,"Allison LaFalce Acevedo, EdD",0,0,3,0,"[-87.940033, 41.644102]","Chicago, IL",['LearnLAP'],799,1447,0,msbondsd735 a7 think safety patrol student council give ss great opportunity leaders voice ss learnlap,msbondsd735 a7 i think our safety patrol and student council giv our ss a great opportunity to be leader and be a voic for other ss learnlap,[]
327657,2019-10-22T00:54:52+00:00,@XXL @Just_ALB 😂🤣😂,1186445785367490565,William H. Holla,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,665,621,0,xxl justalb 😂🤣😂,xxl justalb 😂🤣😂,"['face_with_tears_of_joy', 'rolling_on_the_floor_laughing', 'face_with_tears_of_joy']"
