Unnamed: 0,date,content,id,user,replyCount,retweetCount,likeCount,quoteCount,coordinates,place,hashtags,followers,friends,ijoy,clean_tweet,clean_stems,emoji_meanings
10497,2020-11-01T03:54:54+00:00,Joy #O-H,1322748927117053953,Robert Patrick,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",['O'],182,240,1,joy oh,joy oh,[]
11484,2020-11-01T02:33:52+00:00,"Hipster Witch? Stevie Nicks? Or just a vibe? Finding space to smile, enjoy this life we’ve been given, and let joy come through today. Have a Happy and Safe Halloween friends! 🖤
#happyhalloween @ Chicago, Illinois https://t.co/CnVTcWpSFd",1322728536139014144,Mackenzie Nilsen (she/her),0,0,0,0,"[-87.632496, 41.883222]","Chicago, IL",['happyhalloween'],479,457,1,hipster witch stevie nicks vibe finding space smile enjoy life ’ given let joy come today happy safe halloween friends 🖤happyhalloween chicago illinois,hipster witch stevi nick or just a vib find spac to smil enjoy thi lif we ’ ve been given and let joy com through today hav a happy and saf halloween friend 🖤happyhalloween chicago illinoi,['black_heart']
11503,2020-11-01T02:32:17+00:00,"#joy is part of fighting for #justice. #HappyHalloween2020 

Son ❤️ skyscrapers &amp; wife hand 🧵family skyline. #Taipei101, Chrysler Building Guggenheim Museum https://t.co/XGv6DyBfCr",1322728136375734280,Jen Brown,4,1,29,0,"[-87.940033, 41.644102]","Chicago, IL","['joy', 'justice', 'HappyHalloween2020', 'Taipei101']",1553,1669,1,joy part fighting justice happyhalloween2020 son ❤️ skyscrapers amp wife hand 🧵family skyline taipei101 chrysler building guggenheim museum,joy is part of fight for justic happyhalloween2020 son ❤️ skyscraper amp wif hand 🧵family skylin taipei101 chrysler build guggenheim museum,"['red_heart', 'thread']"
11772,2020-11-01T02:11:19+00:00,"Our Trunk or Treat Celebration was a huge success thanks to the parent mentors, PTA, staff, volunteers and admin team. Bringing the joy even in a pandemic 💙I don’t own the rights to this music https://t.co/umhvNdKnIb",1322722859228319744,Stacy Stewart,0,0,7,0,"[-87.940033, 41.644102]","Chicago, IL",0,954,766,1,trunk treat celebration huge success thanks parent mentors pta staff volunteers admin team bringing joy even pandemic 💙i ’ rights music,our trunk or treat celebration was a hug succes thank to the parent mentor pta staff volunteer and admin team bring the joy even in a pandemic 💙i don ’ t own the right to thi music,['blue_heart']
12991,2020-11-01T00:22:12+00:00,Rockin the candy chute. It’s been a tough year for the kids so I’m eating all the Almond Joy to ensure trick-or-treaters leave this house disappointed. Just doing my part. #HappyHalloween https://t.co/HC5SxbYrCI,1322695399103254529,Paul Seidler,0,0,13,0,"[-87.940033, 41.644102]","Chicago, IL",['HappyHalloween'],987,792,1,rockin candy chute ’ tough year kids ’ eating almond joy ensure trickortreaters leave house disappointed part happyhalloween,rockin the candy chut it ’ s been a tough year for the kid so i ’ m eat all the almond joy to ensur trickortreater leav thi hous disappointed just do my part happyhalloween,[]
13705,2020-11-02T23:24:14+00:00,"@KathyKTLC Hi Kathy- hanging in there- praying for a new beginning after tomorrow’s vote.  I hope that you and your family and friends are healthy.  Stay well and committed to peace, love and joy! 😷",1323405586780872704,Dbeem,1,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,301,1055,1,kathyktlc hi kathy hanging praying new beginning tomorrow ’ vote hope family friends healthy stay well committed peace love joy 😷,kathyktlc hi kathy hang in ther pray for a new beginn after tomorrow ’ s vot i hop that you and your family and friend are healthy stay well and committed to peac lov and joy 😷,['face_with_medical_mask']
13708,2020-11-02T23:23:57+00:00,"You ever breakdown crying tears of pure joy for completing a lifetime of training that your ancestors (Slaves,  Indigenous, and poor Whites) have been locked out of since the founding of this country?  I sure just did! #firstgen #MedTwitter",1323405517612584961,"Nicole R. Jackson, MD, MPH, FASCP (she/her)",13,6,165,3,"[-87.940033, 41.644102]","Chicago, IL","['firstgen', 'MedTwitter']",3604,3151,1,ever breakdown crying tears pure joy completing lifetime training ancestors slaves indigenous poor whites locked since founding country sure firstgen medtwitter,you ever breakdown cry tear of pur joy for complet a lifetim of train that your ancestor slave indigenou and poor white hav been locked out of sinc the found of thi country i sur just did firstgen medtwitter,[]
14279,2020-11-02T22:32:52+00:00,My mom’s use of emojis and Bitmoji brings me absolute joy,1323392662247006212,Christine Domino,0,0,2,0,"[-87.940033, 41.644102]","Chicago, IL",0,604,1151,1,mom ’ use emojis bitmoji brings absolute joy,my mom ’ s use of emoji and bitmoji bring me absolut joy,[]
14581,2020-11-02T22:05:48+00:00,Pure joy❤️ https://t.co/HivUtPqCr5,1323385849980035072,𝐀𝐥𝐰𝐚𝐲𝐬 𝐓𝐡𝐢𝐧𝐤𝐢𝐧𝐠🤔,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,4212,4231,1,pure joy❤️,pur joy❤️,['red_heart']
15303,2020-11-02T21:01:53+00:00,@thecompoundpod AGREED.... and I was raised in Cleveland. It just had to the Cubs.... the Joy all around was absolutely incredible.  Again please.,1323369765474369536,CaseyButz,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,26,219,1,thecompoundpod agreed raised cleveland cubs joy around absolutely incredible please,thecompoundpod agreed and i was raised in cleveland it just had to the cub the joy all around was absolutely incredibl again pleas,[]
15365,2020-11-02T20:56:35+00:00,sometimes twitter brings me great joy,1323368430054105089,Patty Cake,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,79,674,1,sometimes twitter brings great joy,sometime twitter bring me great joy,[]
15379,2020-11-02T20:55:09+00:00,@LilNasX You were part of a movement to celebrate Halloween safely and happily. You brought joy to my heart.,1323368069926920193,Chyra10/23/82 💖blm💗tblm💗gblm🇳🇬endsars,0,0,3,0,"[-87.940033, 41.644102]","Chicago, IL",0,122,723,1,lilnasx part movement celebrate halloween safely happily brought joy heart,lilnasx you wer part of a movement to celebrat halloween safely and happily you brought joy to my heart,[]
16326,2020-11-02T19:39:59+00:00,@kyliecallura Oh no don’t feel bad please laughing your ass off. If my pain can bring joy it’s worth it,1323349154773536769,Jenna Duddleston,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,1475,805,1,kyliecallura oh ’ feel bad please laughing ass pain bring joy ’ worth,kyliecallura oh no don ’ t feel bad pleas laugh your ass off if my pain can br joy it ’ s worth it,[]
17920,2020-11-02T17:22:47+00:00,"@SCPrice5 @mooncerer @JanPark05778117 @cpa_girl99 @blainekell6 @nixw20 @eilgarden @AlexaJaar1013 @EdBlackEsq @LisaRacer2 @scifibird @LouGarza86 @KarenBarryDavi1 @sandra_9224 @ColelliCol @izzysick101 @Y2ktagAdam @FoxyJackieBrown @AdamdumDuman I know you just shake
 your heads and turn and roll
Your eyes to a book or your
 knitting or Joy Reed Or Nicole
Wallace

BUT IM AM HERE

Let's go #VoteLikeYourLifeDependsOnIt
#VoteBidenHarrisToSaveAmerica
#TrumpMeltdown https://t.co/YeeYbt1dfd",1323314628043116544,Grant Noland Jr.,2,3,5,0,"[-87.940033, 41.644102]","Chicago, IL","['VoteLikeYourLifeDependsOnIt', 'VoteBidenHarrisToSaveAmerica', 'TrumpMeltdown']",25458,26127,1,scprice5 mooncerer janpark05778117 cpagirl99 blainekell6 nixw20 eilgarden alexajaar1013 edblackesq lisaracer2 scifibird lougarza86 karenbarrydavi1 sandra9224 colellicol izzysick101 y2ktagadam foxyjackiebrown adamdumduman know shake heads turn rollyour eyes book knitting joy reed nicolewallacebut im herelets go votelikeyourlifedependsonitvotebidenharristosaveamericatrumpmeltdown,scprice5 mooncerer janpark05778117 cpagirl99 blainekell6 nixw20 eilgarden alexajaar1013 edblackesq lisaracer2 scifibird lougarza86 karenbarrydavi1 sandra9224 colellicol izzysick101 y2ktagadam foxyjackiebrown adamdumduman i know you just shak your head and turn and rollyour eye to a book or your knitt or joy reed or nicolewallacebut im am herelet go votelikeyourlifedependsonitvotebidenharristosaveamericatrumpmeltdown,[]
19722,2020-11-02T14:46:10+00:00,"At home, crying tears of joy @Cubs https://t.co/2lj0ys2v2r",1323275212297773057,Lyzmaniac,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,955,3368,1,home crying tears joy cubs,at hom cry tear of joy cub,[]
22718,2020-11-02T03:42:35+00:00,@michellelrhodes I have a very supportive husband. I was not always a joy to deal with..,1323108216306360322,"Sara, hold the H",0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,695,985,1,michellelrhodes supportive husband always joy deal,michellelrhode i hav a very supportiv husband i was not alway a joy to deal with,[]
23250,2020-11-02T02:55:00+00:00,"I have a law degree, I have a bachelor's,  I can practice under license of lawyer as an attorney and I have no children and such a joy to be around, my life has no baggage and my family is successful as well, I can wait for right man because success in life taught me how to",1323096239764897798,🎧Ms Darse J 1982🎧,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,118,128,1,law degree bachelors practice license lawyer attorney children joy around life baggage family successful well wait right man success life taught,i hav a law degre i hav a bachelor i can practic under licens of lawyer as an attorney and i hav no children and such a joy to be around my lif has no baggag and my family is successful as well i can wait for right man becaus succes in lif taught me how to,[]
23260,2020-11-02T02:54:30+00:00,"@nee_tettey They don't know joy - soulless creatures! And, we won't allow them to steal ours.",1323096114569072640,"Walter Taylor, NBCT",0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,192,358,1,neetettey dont know joy soulless creatures wont allow steal,neetettey they dont know joy soulles creature and we wont allow them to steal our,[]
24029,2020-11-02T01:49:19+00:00,@Gervontaa You literally are the goat mfs sleep but you waking they ass up don’t let people still your joy !!! For goodness sake you the champ 🦍🦍🦍🦍🦍 #theone,1323079713007587329,Soo Ambitious,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",['theone'],42,186,1,gervontaa literally goat mfs sleep waking ass ’ let people still joy goodness sake champ 🦍🦍🦍🦍🦍 theone,gervontaa you literally are the goat mfs sleep but you wak they ass up don ’ t let peopl still your joy for goodnes sak you the champ 🦍🦍🦍🦍🦍 theon,"['gorilla', 'gorilla', 'gorilla', 'gorilla', 'gorilla']"
24836,2020-11-02T00:57:40+00:00,I hate when I call both my parents and neither one picks up. What could you possibly be doing that’s more important than talking to your pride and joy???,1323066712422551555,Nina,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,380,150,1,hate call parents neither one picks could possibly ’ important talking pride joy,i hat when i call both my parent and neither one pick up what could you possibly be do that ’ s mor important than talk to your prid and joy,[]
26170,2020-11-03T23:52:31+00:00,Joy. https://t.co/yZUl96k3EJ,1323775093995089920,H&R Glaucoma,1,0,6,0,"[-87.940033, 41.644102]","Chicago, IL",0,488,333,1,joy,joy,[]
26446,2020-11-03T23:37:03+00:00,"I’m feeling anxious so I’m distracting myself with what brings me joy.. Like sending Amari #Descendants clothing cause she loves them so much. (Even though the smallest size is always 4 &amp; she’s barely 2) 😂 
She opened the box &amp; immediately wanted to put it on &amp; said “look Titi” https://t.co/JhqcfvEBcs",1323771201005752320,Ash Kay,2,0,19,0,"[-87.940033, 41.644102]","Chicago, IL",['Descendants'],2489,649,1,’ feeling anxious ’ distracting brings joy like sending amari descendants clothing cause loves much even though smallest size always 4 amp ’ barely 2 😂 opened box amp immediately wanted put amp said “ look titi ”,i ’ m feel anxiou so i ’ m distract myself with what bring me joy lik send amari descendant cloth caus she love them so much even though the smallest siz is alway 4 amp she ’ s barely 2 😂 she opened the box amp immediately wanted to put it on amp said “ look titi ”,['face_with_tears_of_joy']
27667,2020-11-03T22:17:50+00:00,congrats ms Joy!! 💕 https://t.co/ia2bFDB6ME,1323751265323655169,Camryn Bridges,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,155,112,1,congrats ms joy 💕,congrat ms joy 💕,['two_hearts']
29860,2020-11-03T19:42:58+00:00,"@meSonyaB @artsyboy1985 @LSD122070 I have to have my Nicolle, Rachel, and Joy. I’ll just hit mute when Kornacki is on.",1323712293956395008,PegH in The Sloop💛🐝,1,0,2,0,"[-87.940033, 41.644102]","Chicago, IL",0,4341,4929,1,mesonyab artsyboy1985 lsd122070 nicolle rachel joy ’ hit mute kornacki,mesonyab artsyboy1985 lsd122070 i hav to hav my nicoll rachel and joy i ’ ll just hit mut when kornacki is on,[]
31687,2020-11-03T17:33:26+00:00,"@CMPunk pain, suffering, eventually joy.",1323679693942497280,Gabriel David,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,297,488,1,cmpunk pain suffering eventually joy,cmpunk pain suffer eventually joy,[]
31925,2020-11-03T17:16:22+00:00,"@noesym May I, please? It will bring me immense joy",1323675400044761088,Averi Thomas-Moore (she/her),0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,1012,4954,1,noesym may please bring immense joy,noesym may i pleas it will br me immens joy,[]
32037,2020-11-03T17:09:57+00:00,Some joy for your #ElectionDay timeline. https://t.co/o1zk7VJjtK,1323673782234599426,Courtney Kueppers,0,1,0,0,"[-87.67403650229355, 41.88140096800735]",United Center,['ElectionDay'],2020,1398,1,joy electionday timeline,som joy for your electionday timelin,[]
32737,2020-11-03T16:25:27+00:00,"(thank you for coming to my cat thread, I hope my babies have given you some joy on this otherwise fearful, fateful, and overwrought Tuesday)
...
(ps #VoteBiden or the cats hate you) https://t.co/KWJYEEdT9t",1323662587427508224,"Carolyn Ownbey, PhD🧟‍♀️🌈",1,0,3,0,"[-87.940033, 41.644102]","Chicago, IL",['VoteBiden'],876,487,1,thank coming cat thread hope babies given joy otherwise fearful fateful overwrought tuesdayps votebiden cats hate,thank you for com to my cat thread i hop my babie hav given you som joy on thi otherwis fearful fateful and overwrought tuesdayp votebiden or the cat hat you,[]
32899,2020-11-03T16:15:50+00:00,Joy to the polls! Power to the people! https://t.co/5GdkVfkhZZ,1323660164885581825,Delia Cosentino 👁,0,0,3,0,"[-87.940033, 41.644102]","Chicago, IL",0,433,558,1,joy polls power people,joy to the poll power to the peopl,[]
33481,2020-11-03T15:40:06+00:00,#ListentoBlackWomen. Joy today &amp; every day. Joy must be part of justice. https://t.co/5HWzcBHhd4,1323651174768234496,Jen Brown,0,0,6,0,"[-87.940033, 41.644102]","Chicago, IL",['ListentoBlackWomen'],1553,1669,1,listentoblackwomen joy today amp every day joy must part justice,listentoblackwomen joy today amp every day joy must be part of justic,[]
33727,2020-11-03T15:25:01+00:00,"If you are dancing while in line to vote, post it! And if you aren’t dancing, let’s dance. We need all the joy we can get! @MSNBC @CNNPolitics @detroitnews @MiamiHerald @GeorgiaDemocrat @azdemparty @PADems",1323647378142932992,Janie Garb,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,336,706,1,dancing line vote post ’ dancing let ’ dance need joy get msnbc cnnpolitics detroitnews miamiherald georgiademocrat azdemparty padems,if you are danc whil in lin to vot post it and if you aren ’ t danc let ’ s danc we need all the joy we can get msnbc cnnpolitic detroitnew miamiherald georgiademocrat azdemparty padem,[]
35380,2020-11-03T13:27:15+00:00,"So much joy! #autumn #leafpiles 🍁🍂🌾 @ Oak Park, Illinois https://t.co/ebgh3pmSWP",1323617740020592640,🕸🕷OakParkGirl 🕷🕸,0,0,0,0,"[-87.7903, 41.886]","Oak Park, IL","['autumn', 'leafpiles']",2158,185,1,much joy autumn leafpiles 🍁🍂🌾 oak park illinois,so much joy autumn leafpile 🍁🍂🌾 oak park illinoi,"['maple_leaf', 'fallen_leaf', 'sheaf_of_rice']"
36352,2020-11-03T09:35:15+00:00,I’m not sure what’s bringing me more joy... the fact that all these babies get to stay together or these little girls outfits bc😍😍😍 https://t.co/O7ywEUWx89,1323559356462440448,Fashion Queen Vee👑✨,0,0,2,0,"[-87.940033, 41.644102]","Chicago, IL",0,3690,1161,1,’ sure ’ bringing joy fact babies get stay together little girls outfits bc😍😍😍,i ’ m not sur what ’ s bring me mor joy the fact that all thes babie get to stay together or thes littl girl outfit bc😍😍😍,"['smiling_face_with_heart-eyes', 'smiling_face_with_heart-eyes', 'smiling_face_with_heart-eyes']"
36870,2020-11-03T06:31:45+00:00,"“If we’re focused only on the here and now, everything feels much harder and worse. But, if we see our present day sufferings in light of the larger course of our lives, and the importance of our perseverance along the way, then we really can experience pure joy!”

Laura Bennett",1323513175363506176,Mr. Le’GetItCrackin,0,1,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,228,597,1,“ ’ focused everything feels much harder worse see present day sufferings light larger course lives importance perseverance along way really experience pure joy ” laura bennett,“ if we ’ re focused only on the her and now everyth feel much harder and wors but if we see our present day suffering in light of the larger cours of our live and the importanc of our perseveranc along the way then we really can experienc pur joy ” laura bennett,[]
38964,2020-11-03T03:15:54+00:00,@LaynieLuck This is a tough one😪 but her health and happiness comes first. She's given us all joy and now it's time too find hers,1323463887824527362,jason grey,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,712,388,1,laynieluck tough one😪 health happiness comes first shes given us joy time find,laynieluck thi is a tough one😪 but her health and happines come first she given us all joy and now its tim too find her,['sleepy_face']
40297,2020-11-03T01:50:11+00:00,"Praying that joy, courage, honesty and integrity are voted into the WH, Senate &amp; House tomorrow. I’m tired of thug life, plastic barbie women, liars and imposters. #BidenHarrisToSaveAmerica #TimesUp #CountryOverParty #GOPCorruptionOverCountry #WeAreGrabbingBack",1323442315533471744,Mary Kay McCaw,0,1,1,0,"[-87.940033, 41.644102]","Chicago, IL","['BidenHarrisToSaveAmerica', 'TimesUp', 'CountryOverParty', 'GOPCorruptionOverCountry', 'WeAreGrabbingBack']",127,982,1,praying joy courage honesty integrity voted wh senate amp house tomorrow ’ tired thug life plastic barbie women liars imposters bidenharristosaveamerica timesup countryoverparty gopcorruptionovercountry wearegrabbingback,pray that joy courag honesty and integrity are voted into the wh senat amp hous tomorrow i ’ m tired of thug lif plastic barbi women liar and imposter bidenharristosaveamerica timesup countryoverparty gopcorruptionovercountry wearegrabbingback,[]
41912,2020-11-03T00:00:08+00:00,"The world is watching.

May decency, honor, equality, human rights, goodness &amp; joy win tomorrow and after. 🗳 🌎🏳️‍🌈⚖️☘️
#2020Elections",1323414624415420416,Janie Garb,0,1,1,0,"[-87.940033, 41.644102]","Chicago, IL",['2020Elections'],336,706,1,world watchingmay decency honor equality human rights goodness amp joy win tomorrow 🗳 🌎🏳️‍🌈⚖️☘️2020elections,the world is watchingmay decency honor equality human right goodnes amp joy win tomorrow and after 🗳 🌎🏳️‍🌈⚖️☘️2020election,"['ballot_box_with_ballot', 'globe_showing_Americas', 'rainbow_flag', 'balance_scale', 'shamrock']"
42116,2020-11-04T23:47:37+00:00,It brings me a certain joy knowing that Fox is reporting in Biden’s favor. 🙃,1324136246252392451,Hay comida en la casa,0,0,2,0,"[-87.940033, 41.644102]","Chicago, IL",0,955,1853,1,brings certain joy knowing fox reporting biden ’ favor 🙃,it bring me a certain joy know that fox is report in biden ’ s favor 🙃,['upside-down_face']
43344,2020-11-04T22:35:35+00:00,@chrisfholm My joy today has been reporting all his tweets and seeing how many have already been flagged by twitter,1324118120001347584,Gretchen Beetner,0,0,4,0,"[-87.940033, 41.644102]","Chicago, IL",0,397,517,1,chrisfholm joy today reporting tweets seeing many already flagged twitter,chrisfholm my joy today has been report all his tweet and see how many hav already been flagged by twitter,[]
44383,2020-11-04T21:36:37+00:00,watching my trump supporting family members get ripped to shreds on facebook by my smart family members brings me joy🥰 #Election2020,1324103282181214214,Paris,1,2,34,0,"[-87.940033, 41.644102]","Chicago, IL",['Election2020'],738,581,1,watching trump supporting family members get ripped shreds facebook smart family members brings joy🥰 election2020,watch my trump support family member get ripped to shred on facebook by my smart family member bring me joy🥰 election2020,['smiling_face_with_hearts']
44822,2020-11-04T21:11:51+00:00,I know that light of pure love burns brightly in your heart. I see it every time you smile and laugh. Your joy is contagious. I have seen the deep wisdom and power you hold.  These are the times for which you have been created. These are times your soul signed up for. #wecandoit,1324097047440621569,Juan Es - Luminous Healer,0,0,0,0,"[-87.780869, 42.0032]","Skokie, IL",['wecandoit'],1248,1159,1,know light pure love burns brightly heart see every time smile laugh joy contagious seen deep wisdom power hold times created times soul signed wecandoit,i know that light of pur lov burn brightly in your heart i see it every tim you smil and laugh your joy is contagiou i hav seen the deep wisdom and power you hold thes are the time for which you hav been created thes are time your soul signed up for wecandoit,[]
45167,2020-11-04T20:45:41+00:00,@jjenna I’m gonna crack my knuckles and jump for joy gotta clean bill of health from Dr. McCoy!,1324090461754109960,Kent,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,67,547,1,jjenna ’ gon na crack knuckles jump joy got ta clean bill health dr mccoy,jjenna i ’ m gon na crack my knuckle and jump for joy got ta clean bill of health from dr mccoy,[]
45193,2020-11-04T20:43:49+00:00,"@RevJide My only and holy homosexual brother. Happy birthday 🎉!
May your birthday bring you all the joy, gifts and love you wish for!
Have a fantastic birthday!",1324089993674039298,Courage Nigeria,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,1099,691,1,revjide holy homosexual brother happy birthday 🎉may birthday bring joy gifts love wish forhave fantastic birthday,revjid my only and holy homosexual brother happy birthday 🎉may your birthday br you all the joy gift and lov you wish forhav a fantastic birthday,['party_popper']
46773,2020-11-04T18:55:29+00:00,@Bethenny I’ve been following your journey since you were on the Martha Apprentice. You have inspired a generation! I wish you joy and continued adventures!,1324062730198917123,Mme. DeFarge💋,0,0,1,0,"[-87.762295, 41.997147]","Lincolnwood, IL",0,112,827,1,bethenny ’ following journey since martha apprentice inspired generation wish joy continued adventures,bethenny i ’ ve been follow your journey sinc you wer on the martha apprentic you hav inspired a generation i wish you joy and continued adventure,[]
47866,2020-11-04T17:44:38+00:00,@karengillan Yes I have watched the whole series twice already. Anya Taylor Joy is magnificent in this!,1324044901282123777,Eric Cousino,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,43,1182,1,karengillan yes watched whole series twice already anya taylor joy magnificent,karengillan yes i hav watched the whol serie twic already anya taylor joy is magnificent in thi,[]
48642,2020-11-04T16:53:55+00:00,"Thank you for sharing this Hope, Joy &amp; Love, @BeeBareld 🌈💜🌎💫 https://t.co/k5f60buyXC",1324032138816245760,"PureEsperanza, NFP",1,0,3,0,"[-87.940033, 41.644102]","Chicago, IL",0,2783,2460,1,thank sharing hope joy amp love beebareld 🌈💜🌎💫,thank you for shar thi hop joy amp lov beebareld 🌈💜🌎💫,"['rainbow', 'purple_heart', 'globe_showing_Americas', 'dizzy']"
56953,2020-11-04T03:27:24+00:00,My babies raided my grammas fridge for snacks while everyone was sleep and idk it brings me joy that they don’t know wtf is going on and they just vibing and eating leftover pizza,1323829171655741441,🤎,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,827,318,1,babies raided grammas fridge snacks everyone sleep idk brings joy ’ know wtf going vibing eating leftover pizza,my babie raided my gramma fridg for snack whil everyon was sleep and idk it bring me joy that they don ’ t know wtf is go on and they just vib and eat leftover pizza,[]
59440,2020-11-04T01:22:41+00:00,@CarmackisStack Hugs.  Hopefully we will bring him joy.,1323797784257044492,"Ms.Johnson,Please!💙🧩🔥💯😇",0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,4373,4933,1,carmackisstack hugs hopefully bring joy,carmackisstack hug hopefully we will br him joy,[]
59842,2020-11-04T01:03:03+00:00,@CahnEmily Absolute fucking joy.,1323792842326724610,Sidra Zia Butt (She/her),0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,1028,868,1,cahnemily absolute fucking joy,cahnemily absolut fuck joy,[]
61715,2020-11-05T23:28:50+00:00,"@SeferSaklas Fuck a Christmas, just gimme a story about how lifting our voices and finding random shit to make noise w increases joy and possibility",1324493907309350914,Ecstatic Manoeuvres in the Dark,0,1,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,1660,3465,1,sefersaklas fuck christmas gim story lifting voices finding random shit make noise w increases joy possibility,sefersakla fuck a christma just gim me a story about how lift our voice and find random shit to mak nois w increase joy and possibility,[]
