Unnamed: 0,date,content,id,user,replyCount,retweetCount,likeCount,quoteCount,coordinates,place,hashtags,followers,friends,ijoy,clean_tweet,clean_stems,emoji_meanings
1655,2021-06-01T21:00:18+00:00,"@blackwomenviews Sis, THANK YOU &amp; #BossBabyABC For sharing your joy with us.",1399833203893063681,🏳️‍🌈The Obamacrat™️,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",['BossBabyABC'],5391,5936,1,blackwomenviews sis thank amp bossbabyabc sharing joy us,blackwomenview sis thank you amp bossbabyabc for shar your joy with us,[]
3537,2021-06-01T16:53:28+00:00,Obsessed with my handsome husband. Thanks for bringing me so much joy. https://t.co/wfKbkXsQaM,1399771089472008195,Nicole Stone,1,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,203,202,1,obsessed handsome husband thanks bringing much joy,obsessed with my handsom husband thank for bring me so much joy,[]
4519,2021-06-01T14:44:41+00:00,Joy &amp; resilience while working with the land. https://t.co/hTPga9vTvs,1399738677484470273,GPLXC,0,0,8,0,"[-87.940033, 41.644102]","Chicago, IL",0,796,73,1,joy amp resilience working land,joy amp resilienc whil work with the land,[]
5268,2021-06-01T12:46:11+00:00,"@TerryJo61291358 @TheLeoTerrell @foxandfriends And Old Terry is A happy
Boy Because watching
Leo degrade himself
Brings him great joy
Because it makes him
Filled with glee
2 know that another Sambo has embraced
The right wing philosophy",1399708854967947266,Percy Lee Dondle junior,1,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,1060,2711,1,terryjo61291358 theleoterrell foxandfriends old terry happyboy watchingleo degrade himselfbrings great joybecause makes himfilled glee2 know another sambo embracedthe right wing philosophy,terryjo61291358 theleoterrell foxandfriend and old terry is a happyboy becaus watchingleo degrad himselfbring him great joybecaus it make himfilled with glee2 know that another sambo has embracedth right w philosophy,[]
5803,2021-06-01T06:45:09+00:00,"JUNE 1ST ☀️ GOD I ASK CAN THIS MONTH BE FILLED WITH LOVE, PEACE, PROTECTION, POWER, STRENGTH, HEALTH,  WEALTH, JOY &amp;  HAPPINESS IN JESUS NAME I PRAY AMEN 🙏🏾",1399618001108975616,DANNIGANG DOPECHICK,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,1383,1525,1,june 1st ☀️ god ask month filled love peace protection power strength health wealth joy amp happiness jesus name pray amen 🙏🏾,jun 1st ☀️ god i ask can thi month be filled with lov peac protection power strength health wealth joy amp happines in jesu nam i pray amen 🙏🏾,"['sun', 'folded_hands_medium-dark_skin_tone']"
12834,2021-06-02T15:08:56+00:00,park sooyoung you never cease to amaze me 🥺 your vocal tone is so beautiful and your high notes sound so effortless and properly supported ! vocal queen joy ! 💚💚 https://t.co/i9BoVwTmIF,1400107168452550656,nora - ssw,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,1028,908,1,park sooyoung never cease amaze 🥺 vocal tone beautiful high notes sound effortless properly supported vocal queen joy 💚💚,park sooyoung you never ceas to amaz me 🥺 your vocal ton is so beautiful and your high note sound so effortles and properly supported vocal queen joy 💚💚,"['pleading_face', 'green_heart', 'green_heart']"
13457,2021-06-02T13:48:35+00:00,"Sing a song, sing a happy song with joy unto the Lord.
#EmpoweredToEmpower
#YouAreTheONE @ Chicago, Illinois https://t.co/dHwXaIp2So",1400086950053302280,Cynthia R Keel,0,0,1,0,"[-87.632496, 41.883222]","Chicago, IL","['EmpoweredToEmpower', 'YouAreTheONE']",36,47,1,sing song sing happy song joy unto lordempoweredtoempoweryouaretheone chicago illinois,s a song s a happy song with joy unto the lordempoweredtoempoweryouaretheon chicago illinoi,[]
15356,2021-06-02T03:55:36+00:00,Dame is basketball joy!,1399937719158153216,Laurence Holmes,0,3,49,0,"[-87.940033, 41.644102]","Chicago, IL",0,79702,1068,1,dame basketball joy,dam is basketball joy,[]
17179,2021-06-02T01:15:07+00:00,baby pride picture with a splash of black boy joy https://t.co/2J8wcaCofx,1399897331374321668,Chester ate all the candy corn,0,0,13,0,"[-87.940033, 41.644102]","Chicago, IL",0,1130,2509,1,baby pride picture splash black boy joy,baby prid pictur with a splash of black boy joy,[]
18760,2021-06-03T22:32:02+00:00,@chance_second Decascos fanboying John is something that just brings me so much joy.,1400581065991938051,Joseph FrankenFinn,1,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,1029,1674,1,chancesecond decascos fanboying john something brings much joy,chancesecond decasco fanboy john is someth that just bring me so much joy,[]
21198,2021-06-03T17:33:16+00:00,"@edgrizzypinto 😁😁
The joy of the market game..",1400505881133998080,Ireen,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,21,78,1,edgrizzypinto 😁😁the joy market game,edgrizzypinto 😁😁th joy of the market gam,"['beaming_face_with_smiling_eyes', 'beaming_face_with_smiling_eyes']"
21312,2021-06-03T17:21:24+00:00,"I have become @Twitter @verified ! Thank you very much.

The blue check of joy shall be respected.

#TwitterBlue #Twitter #Verified #verification https://t.co/iEiASXUDL2",1400502892650455041,Adam Koralik,22,9,181,0,"[-87.940033, 41.644102]","Chicago, IL","['TwitterBlue', 'Twitter', 'Verified', 'verification']",8009,337,1,become twitter verified thank muchthe blue check joy shall respectedtwitterblue twitter verified verification,i hav becom twitter verified thank you very muchth blu check of joy shall be respectedtwitterblu twitter verified verification,[]
21612,2021-06-03T16:43:45+00:00,"“I’ve killed a lot of Arabs” - Bennett. Hope this helps, Joy-Ann https://t.co/tpuqow0oXV",1400493416681705482,V_______,0,0,2,0,"[-87.940033, 41.644102]","Chicago, IL",0,1570,338,1,“ ’ killed lot arabs ” bennett hope helps joyann,“ i ’ ve killed a lot of arab ” bennett hop thi help joyann,[]
30084,2021-06-04T18:14:05+00:00,i think we deserve a joy post on the red velvet tik tok 🤨 it has been dead since august 26th 😭😭😭😭 and the prof pic is still aseul lmao https://t.co/2REha40ScC,1400878539449176070,nora - ssw,0,0,5,0,"[-87.940033, 41.644102]","Chicago, IL",0,1028,908,1,think deserve joy post red velvet tik tok 🤨 dead since august 26th 😭😭😭😭 prof pic still aseul lmao,i think we deserv a joy post on the red velvet tik tok 🤨 it has been dead sinc august 26th 😭😭😭😭 and the prof pic is still aseul lmao,"['face_with_raised_eyebrow', 'loudly_crying_face', 'loudly_crying_face', 'loudly_crying_face', 'loudly_crying_face']"
30669,2021-06-04T17:01:20+00:00,When the only thing giving you tiny amounts of joy during the dark hole that is dedicated WAS playoff basketball but now it’s gone so you’re just left in dedicated with NOTHING https://t.co/PRJlOjTcYC,1400860230313992197,Kathleen,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,97,151,1,thing giving tiny amounts joy dark hole dedicated playoff basketball ’ gone ’ left dedicated nothing,when the only th giv you tiny amount of joy dur the dark hol that is dedicated was playoff basketball but now it ’ s gon so you ’ re just left in dedicated with noth,[]
30980,2021-06-04T16:21:24+00:00,sooyoung staying booked and busy we love to see it ☺️ i hope we see joy with animals because pretty girls with cute animals is my weakness 👩‍❤️‍💋‍👩 https://t.co/XqML3jQNyC,1400850183181815819,nora - ssw,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,1028,908,1,sooyoung staying booked busy love see ☺️ hope see joy animals pretty girls cute animals weakness 👩‍❤️‍💋‍👩,sooyoung stay booked and busy we lov to see it ☺️ i hop we see joy with animal becaus pretty girl with cut animal is my weaknes 👩‍❤️‍💋‍👩,"['smiling_face', 'kiss_woman_woman']"
31158,2021-06-04T16:00:27+00:00,*sarcasm* Oh joy. Chicago is fully opening next Friday. I’m still gonna wear my mask cause’ I can’t trust anyone. Looking forward to hopefully not experiencing a mass amount or verbal or physical racism. 🙄 #StopAsianHate #StopAAPIHate #racism #theycantburnusall #vent https://t.co/XbA5RcKgcu,1400844909163253760,𝐒.꒰ ꈍᴗꈍ꒱˖♡,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL","['StopAsianHate', 'StopAAPIHate', 'racism', 'theycantburnusall', 'vent']",32,42,1,sarcasm oh joy chicago fully opening next friday ’ still gon na wear mask cause ’ ’ trust anyone looking forward hopefully experiencing mass amount verbal physical racism 🙄 stopasianhate stopaapihate racism theycantburnusall vent,sarcasm oh joy chicago is fully open next friday i ’ m still gon na wear my mask caus ’ i can ’ t trust anyon look forward to hopefully not experienc a mas amount or verbal or physical racism 🙄 stopasianhat stopaapihat racism theycantburnusall vent,['face_with_rolling_eyes']
33665,2021-06-04T05:29:55+00:00,You’re complict in this to Joy.. https://t.co/7sU24gFpK4,1400686232196243459,Teddy Geauxinue ™,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,570,705,1,’ complict joy,you ’ re complict in thi to joy,[]
35516,2021-06-04T02:28:12+00:00,"DAYS OF HEAVEN and PLAYTIME double feature on 35mm? belly full of sour patch kids, popcorn, and beer? joy in public!?

i love the movies! ty @musicboxtheatre! https://t.co/dZz3jSdotD",1400640499074150402,J. Michael ✨,2,1,18,0,"[-87.940033, 41.644102]","Chicago, IL",0,689,1592,1,days heaven playtime double feature 35mm belly full sour patch kids popcorn beer joy publici love movies ty musicboxtheatre,day of heaven and playtim doubl featur on 35mm belly full of sour patch kid popcorn and beer joy in publici lov the movie ty musicboxtheatr,[]
35526,2021-06-04T02:27:15+00:00,Joy’s rooftop opening party! @ Joy District https://t.co/Ktjw60z1wg,1400640258937655299,Jerry Nunn,0,0,0,0,"[-87.6318, 41.89026]","Chicago, IL",0,896,279,1,joy ’ rooftop opening party joy district,joy ’ s rooftop open party joy district,[]
36611,2021-06-04T00:48:11+00:00,absolutely weeping over joy luck club rn,1400615330372857859,katherine north,0,0,0,1,"[-87.940033, 41.644102]","Chicago, IL",0,158,237,1,absolutely weeping joy luck club rn,absolutely weep over joy luck club rn,[]
37196,2021-06-05T23:41:08+00:00,I love sharing the joy with my students as they cross the finish line after training for months #5k thanks to @Chicago_Run  #running #chicago https://t.co/3ir1gaNmTW,1401323231500509187,Dennis Puhr,1,3,17,0,"[-87.940033, 41.644102]","Chicago, IL","['5k', 'running', 'chicago']",332,911,1,love sharing joy students cross finish line training months 5k thanks chicagorun running chicago,i lov shar the joy with my student as they cros the finish lin after train for month 5k thank to chicagorun runn chicago,[]
37907,2021-06-05T22:06:48+00:00,"Are you about bringing real anti-racist work to Niles Township? Come on thru then, friends. Joy is part of this revolution. 

June 8, starting at 5:30 pm, 7700 Grosse Point Road, Skokie. @SSWUChicago @ILRaiseYourHand @LoTargos @NaderDIssa @marydifino @JCUA_News @GKMC18 https://t.co/bYrU61NuV0",1401299493669253122,Jill Manrique 💁🏽‍♀️,7,18,32,4,"[-87.780869, 42.0032]","Skokie, IL",0,1064,2262,1,bringing real antiracist work niles township come thru friends joy part revolution june 8 starting 530 pm 7700 grosse point road skokie sswuchicago ilraiseyourhand lotargos naderdissa marydifino jcuanews gkmc18,are you about bring real antiracist work to nile township com on thru then friend joy is part of thi revolution jun 8 start at 530 pm 7700 gross point road skoki sswuchicago ilraiseyourhand lotargo naderdissa marydifino jcuanew gkmc18,[]
39018,2021-06-05T19:52:59+00:00,How come the things that make us happy make us sad? sing to me joy and pain i like sunshine and rain.,1401265817149394947,BABY GOAT,0,1,2,0,"[-87.940033, 41.644102]","Chicago, IL",0,3747,1787,1,come things make us happy make us sad sing joy pain like sunshine rain,how com the thing that mak us happy mak us sad s to me joy and pain i lik sunshin and rain,[]
43638,2021-06-05T04:23:02+00:00,"Being a psychic empath means both knowing who will win a competition, but still crying tears of joy with them when they do...
✨😂❤️👌🏽✨

#PassionatePisces #PoeticPerformer #StarSeeds #IndigenousIndigo",1401031787913093121,Kim Chayeb,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL","['PassionatePisces', 'PoeticPerformer', 'StarSeeds', 'IndigenousIndigo']",91,854,1,psychic empath means knowing win competition still crying tears joy do✨😂❤️👌🏽✨passionatepisces poeticperformer starseeds indigenousindigo,be a psychic empath mean both know who will win a competition but still cry tear of joy with them when they do✨😂❤️👌🏽✨passionatepisce poeticperformer starseed indigenousindigo,"['sparkles', 'face_with_tears_of_joy', 'red_heart', 'OK_hand_medium_skin_tone', 'sparkles']"
48022,2021-06-06T20:13:01+00:00,Derrick Henry is such a joy to watch I really hope he can stay healthy because he’s so special.  If that team doesn’t win I’d hate it to be because they lost players along the way.  Gunna be tuning into a lot of their games this year to watch what defenses have to do to just try.,1401633245205250049,Nate Paulson,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,801,255,1,derrick henry joy watch really hope stay healthy ’ special team ’ win ’ hate lost players along way gunna tuning lot games year watch defenses try,derrick henry is such a joy to watch i really hop he can stay healthy becaus he ’ s so special if that team doesn ’ t win i ’ d hat it to be becaus they lost player along the way gunna be tun into a lot of their game thi year to watch what defense hav to do to just try,[]
49500,2021-06-06T17:14:55+00:00,"Sunday Funday ! Get Outside With Me ☀️🌿😎

- Milk &amp; Honey Day Party
- Joy District 
- Bevy On Sunday 
- Exit 

#MHC 🎫",1401588425652944899,#TheMileHighClub,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",['MHC'],4080,840,1,sunday funday get outside ☀️🌿😎 milk amp honey day party joy district bevy sunday exit mhc 🎫,sunday funday get outsid with me ☀️🌿😎 milk amp honey day party joy district bevy on sunday exit mhc 🎫,"['sun', 'herb', 'smiling_face_with_sunglasses', 'ticket']"
49743,2021-06-06T16:44:09+00:00,Always a joy when I get to hang out with my daughter and Nick!!!! https://t.co/k6lgBtMIdY,1401580684523847691,Curtis Lewis,0,0,3,0,"[-87.940033, 41.644102]","Chicago, IL",0,165,375,1,always joy get hang daughter nick,alway a joy when i get to hang out with my daughter and nick,[]
49817,2021-06-06T16:36:03+00:00,"Today at 3pm central, I’ll be watching a replay of my first independent wrestling show, Rise’s Pride and Joy from June 2019.

Still working out the details, but I’ll be chatting on discord and pointing out all the times I’m in the front row with some friends new to wrestling!",1401578646188576771,"Rylie, legally",1,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,1043,422,1,today 3pm central ’ watching replay first independent wrestling show rise ’ pride joy june 2019still working details ’ chatting discord pointing times ’ front row friends new wrestling,today at 3pm central i ’ ll be watch a replay of my first independent wrestl show ris ’ s prid and joy from jun 2019still work out the detail but i ’ ll be chatt on discord and point out all the time i ’ m in the front row with som friend new to wrestl,[]
50711,2021-06-06T14:53:17+00:00,"Our Joy Cannot Be Historical!
@simongordon1",1401552783430520836,Triedstone Church of Chicago,0,0,0,0,"[-87.658155, 41.70466482639313]",Triedstone Full Gospel Baptist Church,0,383,19,1,joy historicalsimongordon1,our joy can not be historicalsimongordon1,[]
51088,2021-06-06T14:09:07+00:00,@QuavoStuntin i’m still wondering in 2013 what did you mean by “i’ll eat a nigga ass like an almond joy” still thinking about that,1401541667900080130,alexis,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,364,354,1,quavostuntin ’ still wondering 2013 mean “ ’ eat nigga ass like almond joy ” still thinking,quavostuntin i ’ m still wonder in 2013 what did you mean by “ i ’ ll eat a nigga ass lik an almond joy ” still think about that,[]
53641,2021-06-06T01:57:03+00:00,Is joy district food good,1401357437261729792,BABY GOAT,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,3747,1787,1,joy district food good,is joy district food good,[]
54330,2021-06-06T00:36:20+00:00,old nudes are so nostalgic like i look at them and want to share them cause i was hot when nobody wanted to smash but then also sharing them now is false advertising such a dilemma starring anya taylor joy,1401337125086318593,🚽Joan Waters🚽,0,0,5,0,"[-87.940033, 41.644102]","Chicago, IL",0,457,593,1,old nudes nostalgic like look want share cause hot nobody wanted smash also sharing false advertising dilemma starring anya taylor joy,old nude are so nostalgic lik i look at them and want to shar them caus i was hot when nobody wanted to smash but then also shar them now is fals advertis such a dilemma starr anya taylor joy,[]
56807,2021-06-07T19:14:06+00:00,I did elite gymnastics for 17 years before I messed up my knee so when I see this woman do her thing it gives me soooo much joy! The commentators be sounding like they’re hating when she makes small mistakes lol but really they just doing their jobs tallying up the deductions. https://t.co/ga0l8x64xz,1401980807162613765,Shadow Asé🪞,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,150,117,1,elite gymnastics 17 years messed knee see woman thing gives soooo much joy commentators sounding like ’ hating makes small mistakes lol really jobs tallying deductions,i did elit gymnastic for 17 year befor i messed up my kne so when i see thi woman do her th it give me soooo much joy the commentator be sound lik they ’ re hat when she make small mistake lol but really they just do their job tally up the deduction,[]
58063,2021-06-07T16:44:18+00:00,Many moons ago with my greatest joy 💗 https://t.co/m2In9b0l0i,1401943108460371973,Renata Merino 👠👠👠,0,0,0,0,"[-87.733451, 42.0191507]","Evanston, IL",0,2831,2540,1,many moons ago greatest joy 💗,many moon ago with my greatest joy 💗,['growing_heart']
58224,2021-06-07T16:24:24+00:00,"@WayneDupreeShow Since you take such joy
In being the TMZ of
The private lives of the residence of the White House how about telling us about the separate bedrooms that the Trumps
Occupy and that Melania keeps a double lock on her door in case old Donny boy is feeling amorous and want some",1401938100033568769,Percy Lee Dondle junior,2,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,1060,2711,1,waynedupreeshow since take joyin tmz ofthe private lives residence white house telling us separate bedrooms trumpsoccupy melania keeps double lock door case old donny boy feeling amorous want,waynedupreeshow sinc you tak such joyin be the tmz ofth privat live of the residenc of the whit hous how about tell us about the separat bedroom that the trumpsoccupy and that melania keep a doubl lock on her door in cas old donny boy is feel amorou and want som,[]
58361,2021-06-07T16:05:51+00:00,This is why I don’t say “significant other” because my entire team is such a significant part of my foundation and joy.,1401933432423321603,ri. (she/they),0,0,4,0,"[-87.940033, 41.644102]","Chicago, IL",0,557,542,1,’ say “ significant ” entire team significant part foundation joy,thi is why i don ’ t say “ significant other ” becaus my entir team is such a significant part of my foundation and joy,[]
59118,2021-06-07T14:27:19+00:00,@Maggarooo Your gooberiness brings me joy each day. 🐾💙,1401908636482473984,Laurie ✌🌻🐾🦋,0,0,1,0,"[-87.918968, 41.8332198]","Westchester, IL",0,2951,2835,1,maggarooo gooberiness brings joy day 🐾💙,maggarooo your gooberines bring me joy each day 🐾💙,"['paw_prints', 'blue_heart']"
60690,2021-06-07T04:29:34+00:00,"@Bmar_Matrix Good for you! It seems to bring you joy. We all need that, especially now. I’m still looking for mine",1401758206121189383,David Basora 🇵🇷🏳️‍🌈🇵🇷🏳️‍🌈,1,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,1441,941,1,bmarmatrix good seems bring joy need especially ’ still looking mine,bmarmatrix good for you it seem to br you joy we all need that especially now i ’ m still look for min,[]
64490,2021-06-08T22:04:20+00:00,Never seen someone make every single Big Ten coach laugh like @JohnBeilein. Always had jokes for us behind the scenes as well and was a joy to work with...Wishing him the best in Detroit! https://t.co/KDVKpZQcFO,1402386036303540224,Alex Roux,0,0,3,0,"[-87.940033, 41.644102]","Chicago, IL",0,5185,998,1,never seen someone make every single big ten coach laugh like johnbeilein always jokes us behind scenes well joy work withwishing best detroit,never seen someon mak every singl big ten coach laugh lik johnbeilein alway had joke for us behind the scene as well and was a joy to work withwish him the best in detroit,[]
65014,2021-06-08T21:04:42+00:00,@AshCrossan @andrewfreund There’s no greater joy and frustration than filling a plate with food and then immediately being told to head down to room 1401.,1402371026051387400,Jake Hamilton,1,0,4,0,"[-87.940033, 41.644102]","Chicago, IL",0,20110,3745,1,ashcrossan andrewfreund ’ greater joy frustration filling plate food immediately told head room 1401,ashcrossan andrewfreund ther ’ s no greater joy and frustration than fill a plat with food and then immediately be told to head down to room 1401,[]
69252,2021-06-08T12:45:37+00:00,"@candyn28 and I became #godparents to @britreneek’s bundle of joy named Lauren

#AutisticDad #Goddaddy #BlackAutisticJoy #AutisticWhileBlack @ AFC Church https://t.co/R5jO12MJFQ",1402245430868647939,Timotheus “T.J.” Gordon Jr.,0,0,0,0,"[-87.62125, 41.82455]","Chicago, IL","['godparents', 'AutisticDad', 'Goddaddy', 'BlackAutisticJoy', 'AutisticWhileBlack']",136,138,1,candyn28 became godparents britreneek ’ bundle joy named laurenautisticdad goddaddy blackautisticjoy autisticwhileblack afc church,candyn28 and i becam godparent to britreneek ’ s bundl of joy named laurenautisticdad goddaddy blackautisticjoy autisticwhileblack afc church,[]
70119,2021-06-08T05:28:15+00:00,"Shy Donkey loves to in
Joy Yee Noodles Restaurant
#kendrahmitchell
#health
#HealthyFood 
#delicious 💙💜💙💜 https://t.co/WB8sFldl3o",1402135362051448845,Kendrah Mitchell,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL","['kendrahmitchell', 'health', 'HealthyFood', 'delicious']",4,45,1,shy donkey loves injoy yee noodles restaurantkendrahmitchellhealthhealthyfood delicious 💙💜💙💜,shy donkey love to injoy yee noodle restaurantkendrahmitchellhealthhealthyfood deliciou 💙💜💙💜,"['blue_heart', 'purple_heart', 'blue_heart', 'purple_heart']"
70539,2021-06-08T04:15:28+00:00,"I set out months ago to wake up everyday and create something that didn’t exist, truly the joy of my days to realize it.",1402117045207109639,Rodney Perry - Create w/ Life as King,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,1520,1192,1,set months ago wake everyday create something ’ exist truly joy days realize,i set out month ago to wak up everyday and creat someth that didn ’ t exist truly the joy of my day to realiz it,[]
