Unnamed: 0,date,content,id,user,replyCount,retweetCount,likeCount,quoteCount,coordinates,place,hashtags,followers,friends,ijoy,clean_tweet,clean_stems,emoji_meanings
1663,2020-04-01T21:52:07+00:00,This account is my only source of joy today. Thank you. https://t.co/udELglrIEN,1245469013850968064,dr. salty adarel 🐙,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,941,539,1,account source joy today thank,thi account is my only sourc of joy today thank you,[]
2885,2020-04-01T20:29:02+00:00,"There’s no such thing as fate. You create your own reality, and joy is the ultimate creator.",1245448105757155329,Carli Michelle,0,1,3,0,"[-87.940033, 41.644102]","Chicago, IL",0,436,427,1,’ thing fate create reality joy ultimate creator,ther ’ s no such th as fat you creat your own reality and joy is the ultimat creator,[]
3527,2020-04-01T19:45:20+00:00,Isn’t this the truth! It’s also sometimes scary... who else sometimes feels this way 🙋‍♀️ We have a lot of time on our hands to do some reflecting. I hope everyone is finding the joy in this beautiful Wednesday… https://t.co/ewTnFBi3e2,1245437110565441542,love.grey.sunshine,0,0,0,0,"[-87.632496, 41.883222]","Chicago, IL",0,33,76,1,’ truth ’ also sometimes scary else sometimes feels way 🙋‍♀️ lot time hands reflecting hope everyone finding joy beautiful wednesday…,isn ’ t thi the truth it ’ s also sometime scary who els sometime feel thi way 🙋‍♀️ we hav a lot of tim on our hand to do som reflect i hop everyon is find the joy in thi beautiful wednesday…,['woman_raising_hand']
5519,2020-04-01T17:33:17+00:00,We now have Easter baskets available! Chocolate is sure to bring those front line workers some joy. Visit https://t.co/2BKZMsrGfE to donate a basket to a local Chicago hospital now #hannahsbretzel #FrontLineHeroes #HealthHeroes #InThisTogether #feedthefrontline https://t.co/MAMmZOQUzi,1245403879090634754,Hannah's Bretzel,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL","['hannahsbretzel', 'FrontLineHeroes', 'HealthHeroes', 'InThisTogether', 'feedthefrontline']",2296,911,1,easter baskets available chocolate sure bring front line workers joy visit donate basket local chicago hospital hannahsbretzel frontlineheroes healthheroes inthistogether feedthefrontline,we now hav easter basket avail chocolat is sur to br thos front lin worker som joy visit to donat a basket to a local chicago hospital now hannahsbretzel frontlineheroe healthheroe inthistogether feedthefrontlin,[]
8138,2020-04-01T14:44:42+00:00,"@4UWell @ReneeDuprey Access your Joy, perceive it as your antibody and immunity in all that’s going on. 🌈💜🌎💫

#WednesdayWisdom 
#Love",1245361451692363777,"PureEsperanza, NFP",0,2,2,0,"[-87.940033, 41.644102]","Chicago, IL","['WednesdayWisdom', 'Love']",2782,2458,1,4uwell reneeduprey access joy perceive antibody immunity ’ going 🌈💜🌎💫wednesdaywisdom love,4uwell reneeduprey acces your joy perceiv it as your antibody and immunity in all that ’ s go on 🌈💜🌎💫wednesdaywisdom lov,"['rainbow', 'purple_heart', 'globe_showing_Americas', 'dizzy']"
9516,2020-04-01T12:31:37+00:00,"Happy memories of my 50th birthday weekend with the family 
#chicago 
#fall
#joy
#jump @ Federal Center and Plaza https://t.co/ZPXaiF2Z8N",1245327960913018880,Albert Lew,0,0,0,0,"[-87.62966823, 41.8788928]","Chicago, IL","['chicago', 'fall', 'joy', 'jump']",175,52,1,happy memories 50th birthday weekend family chicago falljoyjump federal center plaza,happy memorie of my 50th birthday weekend with the family chicago falljoyjump federal center and plaza,[]
9584,2020-04-01T12:20:51+00:00,Everyday joy. ❤ https://t.co/9jKKjs9pdw,1245325251761889283,DJ NAVARRIS,0,1,9,0,"[-87.940033, 41.644102]","Chicago, IL",0,2007,1414,1,everyday joy ❤,everyday joy ❤,['red_heart']
10848,2020-04-01T06:34:35+00:00,Zoom backgrounds are the only thing spreading joy in these times.,1245238109270421505,bshlez,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,116,257,1,zoom backgrounds thing spreading joy times,zoom background are the only th spread joy in thes time,[]
13675,2020-04-01T02:19:05+00:00,Because we all need a little more joy. John Krasinski and Steve Carell talking about The Office? Other Moments of Joy? I’m in! #BitOfJoy https://t.co/KTxl8hNj4G,1245173810007064577,Andrew Ford,0,0,2,0,"[-87.940033, 41.644102]","Chicago, IL",['BitOfJoy'],87,274,1,need little joy john krasinski steve carell talking office moments joy ’ bitofjoy,becaus we all need a littl mor joy john krasinski and stev carell talk about the offic other moment of joy i ’ m in bitofjoy,[]
14026,2020-04-01T01:57:18+00:00,"@Joy__Hart I know God is carrying me and you Joy and I hope he's carrying the other American people, but you are right I have been in a covid 19, since 2016. Is it his mouth, it's like he's menstrating all over the place, with cramps.",1245168329754644481,evelyn brown rhymes,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,19,287,1,joyhart know god carrying joy hope hes carrying american people right covid 19 since 2016 mouth like hes menstrating place cramps,joyhart i know god is carry me and you joy and i hop hes carry the other american peopl but you are right i hav been in a covid 19 sinc 2016 is it his mouth its lik hes menstrat all over the plac with cramp,[]
