Unnamed: 0,date,content,id,user,replyCount,retweetCount,likeCount,quoteCount,coordinates,place,hashtags,followers,friends,ijoy,clean_tweet,clean_stems,emoji_meanings
5267,2021-04-01T15:12:29+00:00,tom r*cketts won’t steal my joy today. The lads are buzzing. The lunchtime beers are chillin. 3 hours till the summertime https://t.co/ic87ubygnk,1377640016474701832,Shai-hulud,0,0,14,1,"[-87.940033, 41.644102]","Chicago, IL",0,700,995,1,tom rcketts ’ steal joy today lads buzzing lunchtime beers chillin 3 hours till summertime,tom rckett won ’ t steal my joy today the lad are buzz the lunchtim beer are chillin 3 hour till the summertim,[]
7027,2021-04-01T11:36:26+00:00,Local biz partners are lifeblood. As Chicago reopens @BonusRoundCafe welcomes people safely back into their space. Brings joy those people are supporting them but also finding me &amp; my 🌈👻 SCRY FOR HELP! Thank you! #WritingCommunity where’s the coolest place your book is found? https://t.co/qeaX1Sqhu5,1377585644977917953,Aaron Eischeid,0,0,3,0,"[-87.940033, 41.644102]","Chicago, IL",['WritingCommunity'],320,641,1,local biz partners lifeblood chicago reopens bonusroundcafe welcomes people safely back space brings joy people supporting also finding amp 🌈👻 scry help thank writingcommunity ’ coolest place book found,local biz partner are lifeblood as chicago reopen bonusroundcaf welcome peopl safely back into their spac bring joy thos peopl are support them but also find me amp my 🌈👻 scry for help thank you writingcommunity wher ’ s the coolest plac your book is found,"['rainbow', 'ghost']"
9046,2021-04-01T02:23:42+00:00,"Twitter has kinda given me a new joy to posting my photos. Not for exposure or anything, but mainly because it doesn’t absolutely wreck it with compression",1377446543079440387,Sebass,0,0,9,0,"[-87.940033, 41.644102]","Chicago, IL",0,603,502,1,twitter kinda given new joy posting photos exposure anything mainly ’ absolutely wreck compression,twitter has kinda given me a new joy to post my photo not for exposur or anyth but mainly becaus it doesn ’ t absolutely wreck it with compression,[]
11945,2021-04-02T20:57:32+00:00,The purest form of joy and love is typically in the most dangerous environments,1378089238625927168,Pancheros,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,80,333,1,purest form joy love typically dangerous environments,the purest form of joy and lov is typically in the most dangerou environment,[]
12897,2021-04-02T19:10:31+00:00,We run from joy too because we think we don’t deserve happiness but it’s a package deal there is no joy without pain.,1378062307247468547,gigi💗,0,2,5,0,"[-87.940033, 41.644102]","Chicago, IL",0,1925,997,1,run joy think ’ deserve happiness ’ package deal joy without pain,we run from joy too becaus we think we don ’ t deserv happines but it ’ s a packag deal ther is no joy without pain,[]
13876,2021-04-02T17:24:24+00:00,Check on your strong friends. Right be looking wrong &amp; pain stay masked as joy.,1378035600113143808,Havee,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,140,42,1,check strong friends right looking wrong amp pain stay masked joy,check on your strong friend right be look wrong amp pain stay masked as joy,[]
16285,2021-04-02T12:48:42+00:00,"It’s gonna take a lot to knock me off my square 💫

Thank you @myleik for the life lesson. Seeking out joy in my existence because every issue has a solution and my ego doesn’t get in the way of listening to what others say to me. 

Have a good day or don’t it’s up to you",1377966218477498370,Lisbeth ❤️‍🔥,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,249,406,1,’ gon na take lot knock square 💫thank myleik life lesson seeking joy existence every issue solution ego ’ get way listening others say good day ’ ’,it ’ s gon na tak a lot to knock me off my squar 💫thank you myleik for the lif lesson seek out joy in my existenc becaus every issu has a solution and my ego doesn ’ t get in the way of listen to what other say to me hav a good day or don ’ t it ’ s up to you,['dizzy']
19355,2021-04-02T02:00:40+00:00,@anthohood17 is a joy to work with every day. The future is bright for this Dolphin! #RecruitWY 🐬🏈🧡💙 https://t.co/bOoKskidTw,1377803134328791043,Coach Dan Finger,0,0,2,0,"[-87.940033, 41.644102]","Chicago, IL",['RecruitWY'],747,686,1,anthohood17 joy work every day future bright dolphin recruitwy 🐬🏈🧡💙,anthohood17 is a joy to work with every day the futur is bright for thi dolphin recruitwy 🐬🏈🧡💙,"['dolphin', 'american_football', 'orange_heart', 'blue_heart']"
20008,2021-04-02T00:59:00+00:00,My baby brother is so cute! I love black boy joy🥺🥰 https://t.co/5hdopQHoGA,1377787616158965760,KamKam🤩,10,4,93,0,"[-87.733451, 42.0191507]","Evanston, IL",0,895,1229,1,baby brother cute love black boy joy🥺🥰,my baby brother is so cut i lov black boy joy🥺🥰,"['pleading_face', 'smiling_face_with_hearts']"
20569,2021-04-02T00:01:01+00:00,Thank you @CAARPRNow @chitorture &amp; other orgs that advocated tirelessly to free Gerald Reed from decades of incarceration. Feeling joy for Armanda Shackelford who never stopped fighting for her son. Thanks to @GovPritzker for following his conscience +the facts to #FreeGeraldReed https://t.co/EZzS5WFjqZ,1377773024317992960,Indivisible Chicago-South Side,0,7,22,0,"[-87.940033, 41.644102]","Chicago, IL",['FreeGeraldReed'],6256,5314,1,thank caarprnow chitorture amp orgs advocated tirelessly free gerald reed decades incarceration feeling joy armanda shackelford never stopped fighting son thanks govpritzker following conscience facts freegeraldreed,thank you caarprnow chitortur amp other org that advocated tirelessly to fre gerald reed from decade of incarceration feel joy for armanda shackelford who never stopped fight for her son thank to govpritzker for follow his conscienc the fact to freegeraldreed,[]
