,date,content,id,user,replyCount,retweetCount,likeCount,quoteCount,coordinates,place,hashtags,followers,friends,ijoy
44618,2020-08-04T15:31:30+00:00,"I had to exhale this morning, so I had coffee on my back porch with the cute little dove couple who has a nest on my floor. #naturebreak #relaxrelaterelease @ Rogers Park, Chicago https://t.co/XkxRM4ZL3S",1290671711319461888,Fred L. Miller Jr.,0,0,0,0,"[-87.67, 42.01]","Chicago, IL","['naturebreak', 'relaxrelaterelease']",597,871,0
288363,2020-08-22T21:22:57+00:00,@GovPritzker @chicagosmayor where are we at with contract tracing apps?  @eightbitstudios would be happy to help. #COVID19 #ContactTracing,1297283139862241280,Don Bora,2,2,6,0,"[-87.940033, 41.644102]","Chicago, IL","['COVID19', 'ContactTracing']",722,363,0
245341,2020-08-19T22:07:03+00:00,#TheBIGSTV Cubs (15-8) v Cards (6-6) Adbert Alzolay gets his first start of the season in the rubber match! Don't forget to follow @stayhumble for the live game chat...#ViewsFromThePressBox #FlyTheW #ItsUS #ChicagoCubs https://t.co/oKDFmMKiFk,1296207073332678662,#TheBIGS,0,0,1,1,"[-87.65556156635284, 41.94816011494788]",Wrigley Field,"['TheBIGSTV', 'ViewsFromThePressBox', 'FlyTheW', 'ItsUS', 'ChicagoCubs']",2474,562,0
98493,2020-08-08T16:23:46+00:00,I feel the same way about the overnight 😂 https://t.co/Cm3tuwOSAu,1292134418061107201,Lara Mondae / WXRT,0,0,17,0,"[-87.940033, 41.644102]","Chicago, IL",0,3153,3723,0
267535,2020-08-20T05:05:13+00:00,@senatemajldr https://t.co/85yftJJYJJ,1296312308432429057,LeBon Travel Culture,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,9988,10464,0
102528,2020-08-08T04:10:42+00:00,All they need is some quality mezcal and it’s a party! https://t.co/jhDr8rgkfu,1291949936305741827,Mike Vanderbilt™,1,1,19,1,"[-87.709565, 41.630338]","Blue Island, IL",0,29347,24443,0
322697,2020-08-24T04:35:05+00:00,"The necessity for conversation, theory-making &amp; action towards defunding &amp; abolishing the police AND policing remain crystal clear.",1297754277604216832,BC,0,1,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,1950,918,0
204996,2020-08-15T00:30:59+00:00,#MalibuSweepstakes @MalibuRum,1294431357234556936,beatrix kiddo,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",['MalibuSweepstakes'],7,13,0
317286,2020-08-24T18:30:11+00:00,@electricsoul123 @ElieNYC His new last name should be Deliar! 🤨🥊,1297964437052293121,Camille Saleem,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,439,627,0
191021,2020-08-14T02:10:07+00:00,4042 West Nelson Street https://t.co/3xaetIl899,1294093914966810625,every lot chicago,0,0,0,0,"[-87.7288, 41.9366]","Chicago, IL",0,4949,4,0
52907,2020-08-05T22:29:04+00:00,Let's gooooo Sox never losing again https://t.co/zy4dHj4KNS,1291139184703541249,Eric Bunson,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,508,1103,0
380699,2020-08-28T01:30:39+00:00,@2743Beast 😂 you’re funny bro. That’s not possible,1299157413816401923,Jhoele Mora,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,20,186,0
253380,2020-08-19T04:24:03+00:00,i’m trying to help bree pack but this shit is crazy i don’t understand how it got like this😭,1295939563123335168,𝔫𝔦𝔫𝔞.,0,0,3,1,"[-87.940033, 41.644102]","Chicago, IL",0,533,305,0
87511,2020-08-07T12:21:46+00:00,"@kaiyeolsite @weareoneEXO Groove 💗
#ExaEXOL #ExaBFF 
@weareoneEXO",1291711126946942976,KOKOKate🎋 XOXO,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL","['ExaEXOL', 'ExaBFF']",54,179,0
11457,2020-08-01T02:31:41+00:00,@tom_aspaul 17 DAYS IS THE FUCKING BEST!,1289388302722674688,Tim Baarda,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,42,153,0
194823,2020-08-15T21:12:05+00:00,Ja Morant and Brandan Clarke are going to develop into a perennial All-Star duo within 3-5 years. Watch.,1294743691333165057,THUNDER GUN,0,1,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,2092,1733,0
215357,2020-08-16T03:21:09+00:00,The way I’d be chilling if this one man wasn’t alive smh,1294836570281979904,thankful ryan ⚰️,2,0,4,1,"[-87.940033, 41.644102]","Chicago, IL",0,1714,768,0
322382,2020-08-24T05:18:18+00:00,Disgusting https://t.co/Fy4NWQXvU3,1297765155158228992,𝖔𝖈𝖊𝖆𝖓𝖟🌗,1,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,352,1488,0
225811,2020-08-17T12:09:10+00:00,"@AndrewR_Physics If exams are take home anyway, make them “open world” and see what happens. There is a certain value for in person exams that is lost trying to give it online. Moreover, unless the institution has a proctor system in place, it means paying premium for a service to provide proctor",1295331837246676995,Will Limestall 🇺🇸,1,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,1200,2587,0
