,date,content,id,user,replyCount,retweetCount,likeCount,quoteCount,coordinates,place,hashtags,followers,friends,ijoy
356823,2020-11-24T01:48:01+00:00,Watching that Mike Evan's TD https://t.co/WU5nzCeLEM,1331051918483976194,Justin King of the North Fields,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,97,445,0
421151,2020-11-30T20:16:46+00:00,"People  still ask ""what does your logo mean""?..I always  answer; ""Life"". ...its the entire make up of self..its being connected..aware..its spiritual...its birth...its life. LoveLife LiveLife BeLife . https://t.co/5ERa4kULVh",1333505270241239049,Organikz,0,0,0,0,"[-87.632496, 41.883222]","Chicago, IL",0,114,198,0
28494,2020-11-03T21:22:15+00:00,@ChavezTheRapper I voted,1323737276959129602,frijoliz,0,0,4,0,"[-87.940033, 41.644102]","Chicago, IL",0,3446,488,0
139919,2020-11-09T14:02:27+00:00,I need to hibernate❄️,1325800924783239168,racheℓ eℓizabeth,0,0,2,0,"[-87.940033, 41.644102]","Chicago, IL",0,416,548,0
133817,2020-11-09T22:32:53+00:00,@HipHopRapGods https://t.co/elHdRibYMd Thanks yo 🙏🏾,1325929382158987265,Kr8tive P,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,532,1056,0
211415,2020-11-14T09:28:57+00:00,@laurenssseeley I don’t even know what to do anymore,1327544035033165824,Reverend Corduroy Xavier Esq.,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,446,189,0
362098,2020-11-25T18:38:42+00:00,before/after edit. Need more practice. https://t.co/3Vonrn6eN0,1331668652526100482,Frankie,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,68,72,0
404076,2020-11-28T03:29:19+00:00,@drdisrespect @CyberpunkGame https://t.co/yCu3As2nWJ,1332526959839096832,Ryan Bauer,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,1519,801,0
378318,2020-11-26T14:34:16+00:00,"“Donald Trump may lose the election in a landslide but he’s won the cultural war on COVID” #SuitUPNews October 14, 2020
-
I TOLD YOU SO AGAIN https://t.co/ZfPh8oxOs7",1331969524585934848,𝐄𝐱𝐚𝐯𝐢𝐞𝐫 𝐏𝐨𝐩𝐞,1,0,3,1,"[-87.940033, 41.644102]","Chicago, IL",['SuitUPNews'],37574,6659,0
205309,2020-11-14T21:35:18+00:00,@itsimplyjo What you mean?,1327726829134811140,The Brown One 👌🏾,1,0,0,0,"[-87.8041444, 41.821108]","Berwyn, IL",0,104,237,0
359445,2020-11-25T22:24:30+00:00,Sent my mom flowers to her house. I feel good,1331725474653933570,12/13,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,1296,807,0
69235,2020-11-05T14:40:34+00:00,"@bobwager2 @ella_arson @sachiko32114428 @AdamdumDuman @Cwiklowa @TE98484049 @ahmedshahjehan @21Franchini @tmelissen1219 @Z42Be @e720d85e9def4de @RonjaLowenherz @HossainAnamika @atmanifarid @TINAEN5 @mamanina736 @778_Aoi @RikiKitaro @VR118122EZ @Skjha196 We Got him a job to dance 
The Bottom Half of this Duet https://t.co/BQoK2riGuV",1324360967808032773,Grant Noland Jr.,1,4,10,0,"[-87.940033, 41.644102]","Chicago, IL",0,25458,26127,0
19066,2020-11-02T15:44:18+00:00,💛✨ https://t.co/37e86u1z5M,1323289842021769216,𝕧𝕖𝕣𝕠 𝕧𝕖𝕣𝕠,2,2,63,0,"[-87.826203, 41.908494]","Elmwood Park, IL",0,4269,1826,0
371933,2020-11-26T22:57:30+00:00,@0Marissa_Renee0 😁,1332096170332708869,BigRob1987,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,9252,8985,0
348024,2020-11-24T19:36:49+00:00,I ain’t no ugly bitch idc lol who feels otherwise iswis,1331320888113967112,ASH,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,74,247,0
41827,2020-11-03T00:06:37+00:00,I hope God don’t ever put in a situation where I’m homeless and hungry but they truly be trying to bully me in this Popeyes drive thru on Chicago ave like I’m broke too,1323416254544334851,290Queen💓👑👸🏽😻,0,0,2,0,"[-87.940033, 41.644102]","Chicago, IL",0,829,798,0
192784,2020-11-13T19:00:24+00:00,"Enter now for a chance to win awesome #DJI products, coupons, and even a free DJI Select Membership! #BlackFriday #Giveaway https://t.co/LLS9KXziDJ",1327325457331712000,James Grove,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL","['DJI', 'BlackFriday', 'Giveaway']",600,1762,0
137979,2020-11-09T16:47:47+00:00,"Y’all gotta cut this shit out. U stood in a line. You voted. Please stop acting like u climbed a mountain, slayed a dragon and knocked out Paul Bunyon to get Biden elected.

74 million people voted 4 him. That’s the only stat that matters.

U wanna be the champs of the WRONG shit https://t.co/p7rRzPIC1K",1325842533608529922,Habitual Linestepper®,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,2733,2478,0
324372,2020-11-22T17:44:19+00:00,Roshad McIntosh,1330567803905187847,Adam Mahoney (he/him),0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,3634,1014,0
251841,2020-11-17T05:30:35+00:00,@EWoodhouse7 It always changes from protect yourself to don’t kill grandma to overwhelm to hospitals. I wish they would make up their minds which lie they are promoting. Maybe a memo in the morning to get the story straight.,1328571214663651328,Joel A. Brodsky,0,0,3,0,"[-87.940033, 41.644102]","Chicago, IL",0,748,101,0
268036,2020-11-18T07:11:31+00:00,"@cmde703 @EVerastegui @realDonaldTrump Seguramente tú si sabes de política, aún no se que puesto te dieron , y de payasa tienes bastante!  Primero infórmate , y deja de insultar tu, pues todos tenemos el derecho de opinar, pero a ti te gusta ofender, y en realidad la única ofendida eres tú , pues no te gusta la verdad",1328959001422389248,Maria Camacho,1,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,16,132,0
309992,2020-11-21T19:27:50+00:00,Child https://t.co/TATTYOtaNt,1330231464529715213,LaSoUnbothered💋✨,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,1057,533,0
157659,2020-11-10T02:48:11+00:00,"@areteNYCA Yeah, I don’t even log on anymore. There’s really no point.",1325993626686599168,Averi Thomas-Moore (she/her),0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,1012,4954,0
182090,2020-11-12T13:55:29+00:00,@TylerBartczak14 @Bryndo2 Good job kid!  Keep working and make sure you do your band work.,1326886333936267264,Alan B. Shepard High School Baseball,0,0,2,0,"[-87.798798, 41.68331]","Oak Lawn, IL",0,271,193,0
375327,2020-11-26T18:18:12+00:00,@criv_yourlife @kingnerdburglar @Curlyishh @cuntpunts @S0_lynn All I’m saying is the one time of the year I actively seek turkey is today. I will never want it or crave it any other day of the year,1332025881229979649,nyck,1,0,1,0,"[-87.798798, 41.68331]","Oak Lawn, IL",0,322,420,0
365431,2020-11-25T13:54:41+00:00,Really weird scale here. I feel like there should be 3 coffees between 1 and 2. https://t.co/jUPwHarxTg,1331597178196946947,Dana Michelotti,1,0,5,0,"[-87.940033, 41.644102]","Chicago, IL",0,286,604,0
405486,2020-11-28T01:05:03+00:00,@ktrain_11 All your walking across cameras is paying off,1332490656472834050,Derek Helling,1,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,1196,995,0
122429,2020-11-08T16:36:23+00:00,@SpiidiOnNoita Same 👀,1325477275807182850,🏳️‍🌈Flowerman🌸,1,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,1593,2893,0
17385,2020-11-02T18:07:44+00:00,@jobirmingham 😘,1323325939921620994,LaQuanna❤️,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,1469,1727,0
182392,2020-11-12T13:16:25+00:00,Hell no https://t.co/YfKa4iKE6t,1326876502508580864,Oj 🐈‍⬛ 📚💗💜💙,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,163,693,0
253697,2020-11-17T03:42:38+00:00,The holidays this yr are gonna suck 😢,1328544046474784768,Jessica ☀️,2,0,3,0,"[-87.940033, 41.644102]","Chicago, IL",0,467,313,0
409208,2020-11-29T19:18:55+00:00,"...and the awareness that they are now in charge of their will, their decision and next move. 

Human psychology has helped me understand this path to life and with the help of the Holy Spirit, I have come to understand that the path to healing is individual and personal for all.",1333128324558827523,Chidi BSN| MPH,0,1,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,311,288,0
234490,2020-11-16T15:55:01+00:00,@jstrong_20 Iono mane,1328365967160827904,Terryroxx,1,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,1363,1183,0
424573,2020-11-30T15:27:45+00:00,@LakeShowShawn Especially if you wearing FURRY SLIDES to a restaurant that doesn't have a Drive Thru!,1333432536094167042,Thotty Pippen,0,0,0,1,"[-87.66956, 41.629776]","Riverdale, IL",0,127,661,0
366958,2020-11-25T06:11:14+00:00,What is club house ?,1331480545671393280,Dan Glorious,1,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,714,517,0
115467,2020-11-07T00:48:59+00:00,#Election2020 is like tantric sex without the enjoyment. #ElectionResults2020 #Election2020results,1324876465440235520,♀️ ♿ MS Laurapalooza (she/her),0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL","['Election2020', 'ElectionResults2020', 'Election2020results']",2178,1367,0
307588,2020-11-21T22:48:07+00:00,@DavidBegnaud Thank you for always covering Puerto Rico so diligently and closely 🙏🏽,1330281866667188235,Marissa Parra,0,0,0,0,"[-87.846507, 41.952163]","Norridge, IL",0,5320,1239,0
74701,2020-11-05T02:24:38+00:00,The blessing and the curse of being a Leo 🦁😂 https://t.co/oV0DcOe6jN https://t.co/oNQ2SaPmNh,1324175763629891585,Sonya Olds Som (she/her/hers),0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,15290,3624,0
221484,2020-11-15T16:28:55+00:00,@Jcrutch05 @walmarthelp Anyone looking to buy an #XboxSeriesS  ?  #NextGenGaming  #Xbox,1328012111407161345,Money Ma$e,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL","['XboxSeriesS', 'NextGenGaming', 'Xbox']",7,22,0
8907,2020-11-01T10:02:55+00:00,@realDonaldTrump https://t.co/44TASUm4A6,1322841540973264897,LeBon Travel Culture,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,9982,10452,0
55271,2020-11-04T04:51:29+00:00,Go to bed Bill. https://t.co/LMdqHR7BJn,1323850332833796096,Major BS 🎸🎵⚾️,1,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,1370,4941,0
162727,2020-11-11T20:17:23+00:00,"Just posted a photo @ Chicago, Illinois https://t.co/fekhW5oUOt",1326620054537039873,Andy Fickman,0,0,1,0,"[-87.632496, 41.883222]","Chicago, IL",0,14218,3192,0
36934,2020-11-03T06:19:43+00:00,tonight wasn't the best night to forget to bring my sleeping pills to my bfs 😭,1323510147222831104,jared ❤️‍🔥,0,0,43,0,"[-87.940033, 41.644102]","Chicago, IL",0,26324,785,0
167124,2020-11-11T14:30:54+00:00,@DonaldJTrumpJr It’s Deleted Already! 😩 #twitterbastards,1326532861797814272,Riehm,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",['twitterbastards'],482,4999,0
39657,2020-11-03T02:31:44+00:00,Yes New Stew... we ALL want a spanking from @capthlr ... #BelowDeck,1323452774709952512,Johnny Barrtoonist!,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",['BelowDeck'],1201,2850,0
67532,2020-11-05T16:39:18+00:00,@nicovillegas8 Comer pan 🥐 https://t.co/EGlkMsAurT,1324390846217768960,🇦 🇳 🇬 🇮 🇪 🍁,0,0,2,0,"[-87.940033, 41.644102]","Chicago, IL",0,14466,12622,0
12795,2020-11-01T00:38:06+00:00,"Just posted a photo @ Chicago, Illinois https://t.co/gtk7vdPbFG",1322699401169686533,Resurrection EM,0,0,0,0,"[-87.632496, 41.883222]","Chicago, IL",0,794,220,0
417815,2020-11-29T01:41:33+00:00,"@craignewman @MisterJayEm Don’t hide your feelings, @craignewman. Tell us how you really feel about NYC.",1332862230807900161,Jennifer Newman,0,0,3,0,"[-87.940033, 41.644102]","Chicago, IL",0,1137,1518,0
38628,2020-11-03T03:39:25+00:00,https://t.co/O3Cjl7VRQ7,1323469808357253120,Subsurface,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,6,15,0
214699,2020-11-14T01:57:23+00:00,This never gets old 🖤🤍🖤🤍 #MVPito #ALMVP #joseabreu #soxpride https://t.co/TgxHaGsmcb,1327430395697242112,Celina Barajas,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL","['MVPito', 'ALMVP', 'joseabreu', 'soxpride']",730,2705,0
271661,2020-11-18T01:54:48+00:00,All I’m saying is we need better quality i feel like my internet is laggy with these stories,1328879295813529600,imwhorevenus,0,0,0,0,"[-87.799908, 41.733586]","Burbank, IL",0,318,243,0
391387,2020-11-27T07:01:02+00:00,Bad Bunny needs his **** ****** for this album https://t.co/mw3tbkFA77,1332217853106393088,𝖏𝖆𝖑𝖊𝖓🕷,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,1534,994,0
281533,2020-11-19T14:14:48+00:00,Not somebody tryna get into my IG 🤣,1329427911733080064,rays of sunshine ☀️,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,2335,1740,0
343271,2020-11-23T01:57:43+00:00,🤣😭😂 https://t.co/fYew6Xvhwg,1330691972353429508,Habitual Linestepper®,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,2733,2478,0
324228,2020-11-22T17:54:40+00:00,@meg_a_wo_man @mreils I especially love those that mention “we’re social distancing” 🙄 No you’re not,1330570407947227138,Jamie Taylor,1,0,6,0,"[-87.940033, 41.644102]","Chicago, IL",0,304,1998,0
415533,2020-11-29T04:44:31+00:00,What y’all think about his Tom Ford fragrances? Also any black owned fragrances I should try because balance.,1332908276405690368,Ash,2,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,484,683,0
279195,2020-11-19T17:13:15+00:00,@IamAcuteBirb @zachgrant319 @DPWIMM @realDonaldTrump 25 serial assault cases actually.,1329472819084865536,David Has Had Enough Of This Shit,1,0,0,0,"[-87.798589, 41.690256]","Chicago Ridge, IL",0,1046,1198,0
155819,2020-11-10T05:09:06+00:00,@MailmanJack65 https://t.co/m2IPl5mJFo,1326029090521014273,The K,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,1624,788,0
235761,2020-11-16T13:58:41+00:00,Litecoin runnin' lyk Chiwetel Umeadi Ejiofor CBE! https://t.co/6UwheEL63O,1328336693804605440,Marcus Burns,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,2866,5001,0
308228,2020-11-21T21:51:27+00:00,@DrinkallCoach Just means more to some! #MonkenMania #GoArmyBeatNavy,1330267608143327238,Capt Kevin Worthy,0,0,2,0,"[-87.798798, 41.68331]","Oak Lawn, IL","['MonkenMania', 'GoArmyBeatNavy']",819,1475,0
269608,2020-11-18T04:12:29+00:00,Hoes be winning #sike fuck hoe lol go law school like me and become real mvp,1328913947282518016,🎧Ms Darse J 1982🎧,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",['sike'],117,127,0
219120,2020-11-15T19:39:58+00:00,Vibes https://t.co/bVFLbwsrtC,1328060192559427584,Michelada 🎉,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,831,852,0
157569,2020-11-10T02:52:44+00:00,🤔🤔🤣 https://t.co/XKZIm8Fqkf,1325994775036784640,Alex Godinez 🇺🇸🇲🇽🇳🇮🙌,0,0,0,0,"[-87.903492, 41.888952]","Melrose Park, IL",0,135,1760,0
396513,2020-11-28T22:22:31+00:00,💩 🔙 a la BBBBBBBBB,1332812140047192064,Aaron Guillén,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,324,149,0
295217,2020-11-20T16:14:45+00:00,All these niggas wanna fuck JT : mood,1329820484490366976,l R i G y B a B ##,0,1,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,1070,888,0
260663,2020-11-18T20:46:35+00:00,@Julian4948 @Jared_Carrabis Madrigal about to get traded lol.,1329164121514893313,Major BS 🎸🎵⚾️,1,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,1370,4941,0
247370,2020-11-17T17:24:44+00:00,https://t.co/PXO1FSr8nm,1328750935414370311,WoodlawnWonder,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,1895,816,0
428684,2020-11-30T03:31:40+00:00,"@candymeteor Aldi sells 12 packs of the corn for like $0.73. And they’re delivered straight from the factory. 

Keep that in mind the next time you’re in Chicago.",1333252327717933057,princess mickey「ミッキー@DRS」,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,1527,1131,0
306560,2020-11-20T00:13:06+00:00,@_thegasstation Same,1329578477658451969,Slutty but Seasonal 1984’s George Whorewell,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,127115,1831,0
394501,2020-11-27T01:17:41+00:00,Teoooo eres la mondaaaaa!!!!,1332131449382658052,Nestor Pajaro,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,1101,969,0
175572,2020-11-12T21:47:17+00:00,Hand ball!!!!,1327005067346632704,Mike,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,1848,647,0
1493,2020-11-01T22:39:51+00:00,I'm 2 people behind Bobbie Massie... Hope I see some playing time today!,1323032029949284353,FatMike Chicago,0,1,1,0,"[-87.820078, 41.6457104]","Palos Heights, IL",0,981,1229,0
107322,2020-11-07T16:37:23+00:00,"Decency wins, hate loses #Election2020",1325115140254158848,Zoha Syed,0,0,6,0,"[-87.733451, 42.0191507]","Evanston, IL",['Election2020'],1115,1067,0
218149,2020-11-15T20:59:33+00:00,I’m playing xbox smoking weed all day. https://t.co/OzQZ7rfhGf,1328080219585073152,Thelonious Martin,1,2,28,1,"[-87.940033, 41.644102]","Chicago, IL",0,27412,3001,0
161453,2020-11-11T22:14:43+00:00,"Does anyone else get excited/anxious when they get random calls from unfamiliar numbers? I be thinking it’s the call that’s going to change my life, only for it to end up being a call about my cars extended warranty 😒 https://t.co/2QS7kM7TwO",1326649582470705154,JAY 🤘🏽,1,0,9,2,"[-87.940033, 41.644102]","Chicago, IL",0,496,1118,0
199470,2020-11-13T04:26:59+00:00,@0gke__ Yes I Recommend Everyone Tries At Least Once💯,1327105656432766976,BANKROLLQBIGSISTER ❤,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,2205,1114,0
284889,2020-11-19T04:06:59+00:00,Happy two years screaming into the void. https://t.co/EMNfYVv69a,1329274949102694401,posthuman postma’am,0,0,2,0,"[-87.940033, 41.644102]","Chicago, IL",0,88,448,0
223220,2020-11-15T12:43:59+00:00,@hilaryluros @LilaFowler2017 Run marathons.,1327955507508862977,Vinny C 🇺🇸🇮🇹,0,0,1,0,"[-87.903492, 41.888952]","Melrose Park, IL",0,3181,3832,0
59370,2020-11-04T01:25:34+00:00,Yes! #Cubs https://t.co/JTQeRJGN8L,1323798508458119171,Katrina,0,0,0,0,"[-87.833698, 41.850023]","Forest Park, IL",['Cubs'],632,728,0
363021,2020-11-25T17:30:46+00:00,"Selling some western wear I haven’t worn.  DM me if interested!! @ Chicago, Illinois https://t.co/xB0qzGu0ls",1331651556945526784,Pearls Mahone,0,0,0,0,"[-87.632496, 41.883222]","Chicago, IL",0,1021,459,0
14576,2020-11-02T22:06:07+00:00,@apbenven Thank you. Needed this❤️,1323385927960547328,𝐀𝐥𝐰𝐚𝐲𝐬 𝐓𝐡𝐢𝐧𝐤𝐢𝐧𝐠🤔,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,4212,4231,0
54241,2020-11-04T05:52:49+00:00,"Please join us, virtually, for our athletics open house! https://t.co/frFVLIqpEn",1323865766819733506,fenwickhockey,0,0,2,0,"[-87.805698, 41.8650062]","Oak Park, IL",0,512,177,0
87709,2020-11-06T13:03:47+00:00,"@WillCaskey Yes don’t put any stock in those sub demographics . My strong hunch is yet again polls undercounted the number of non college whites, and over estimated the college share, and so to make the overall math work , other demos have to be assigned extra Trump support",1324698998054264832,Zachary Cook,1,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,41,43,0
