Unnamed: 0,date,content,id,user,replyCount,retweetCount,likeCount,quoteCount,coordinates,place,hashtags,followers,friends,ijoy,clean_tweet,clean_stems,emoji_meanings
358178,2019-12-25T00:55:09+00:00,Time to watch @uncutgems I'm quite excited.,1209638676256428036,Skot Hardin,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,227,119,0,time watch uncutgems im quite excited,tim to watch uncutgem im quit excited,[]
96904,2019-12-07T16:44:36+00:00,"The Coast Guard cutter Mackinaw, serving as this year’s “Christmas Ship” is here at Navy Pier and unloading more than 1,200 Christmas trees for needy families in Chicago. Free public tours available today from 1:30pm-4pm. https://t.co/0KP2JdjqOj",1203354632879312897,Navy Pier,0,5,16,1,"[-87.940033, 41.644102]","Chicago, IL",0,29509,1326,0,coast guard cutter mackinaw serving year ’ “ christmas ship ” navy pier unloading 1200 christmas trees needy families chicago free public tours available today 130pm4pm,the coast guard cutter mackinaw serv as thi year ’ s “ christma ship ” is her at navy pier and unload mor than 1200 christma tree for needy familie in chicago fre public tour avail today from 130pm4pm,[]
349834,2019-12-25T20:19:46+00:00,https://t.co/YAEgGNKItb,1209931763281252352,alice,0,0,0,0,"[-87.855052, 41.9999939]","Niles, IL",0,482,248,0,,,[]
181539,2019-12-13T22:02:25+00:00,RT for good luck. https://t.co/5f2eQCEEeM,1205608941935374337,Thelonious Martin,0,6,7,0,"[-87.940033, 41.644102]","Chicago, IL",0,27321,2999,0,rt good luck,rt for good luck,[]
100237,2019-12-07T06:40:32+00:00,GO LASERMOON!! YAAAASSSS,1203202616718700545,Connor,0,2,4,1,"[-87.86, 41.98]","Rosemont, IL",0,409,651,0,go lasermoon yaaaassss,go lasermoon yaaaasss,[]
419410,2019-12-30T02:57:36+00:00,@LouCypher83 🤣🤣🤣🤣🤣🤣🤣🤣,1211481432029323264,BiggV,0,0,0,0,"[-87.8041444, 41.821108]","Berwyn, IL",0,185,651,0,loucypher83 🤣🤣🤣🤣🤣🤣🤣🤣,loucypher83 🤣🤣🤣🤣🤣🤣🤣🤣,"['rolling_on_the_floor_laughing', 'rolling_on_the_floor_laughing', 'rolling_on_the_floor_laughing', 'rolling_on_the_floor_laughing', 'rolling_on_the_floor_laughing', 'rolling_on_the_floor_laughing', 'rolling_on_the_floor_laughing', 'rolling_on_the_floor_laughing']"
367634,2019-12-26T03:31:16+00:00,This is me. If u give me the purple bag wildberry skittles watch how Happy I get https://t.co/g38PlcyI7h,1210040352637218818,colored marker,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,3770,2584,0,u give purple bag wildberry skittles watch happy get,thi is me if u giv me the purpl bag wildberry skittle watch how happy i get,[]
67976,2019-12-05T04:42:58+00:00,whenthesunsetsil - ‘February’ / new video coming next Friday @ Alex Zarek Art &amp; Design https://t.co/i3OXtFWHSi,1202448252014137344,Alex Zarek,0,0,0,0,"[-87.914753, 41.892386]","Berkeley, IL",0,306,0,0,whenthesunsetsil ‘ february ’ new video coming next friday alex zarek art amp design,whenthesunsetsil ‘ february ’ new video com next friday alex zarek art amp design,[]
404039,2019-12-29T05:11:28+00:00,they ain’t going to know what hit them 💋 https://t.co/8AIEJMVEFk,1211152733560020992,ϲҽʍթɾɑҽ 💋,0,3,40,0,"[-87.940033, 41.644102]","Chicago, IL",0,1168,1029,0,’ going know hit 💋,they ain ’ t go to know what hit them 💋,['kiss_mark']
344349,2019-12-24T04:31:39+00:00,@fuzzskis1 Yes but Senator Klobaucher is there also!!! So what are you saying???,1209330773888774144,Delmonaco S.,0,0,0,0,"[-87.721809, 41.706027]","Evergreen Park, IL",0,675,5002,0,fuzzskis1 yes senator klobaucher also saying,fuzzskis1 yes but senator klobaucher is ther also so what are you say,[]
